@lat,@lon,addr:housenumber,addr:street,addr:postcode
51.0382702,-114.1074900,1616,Scotland Street SW,T3C 2L5
51.0381713,-114.1073506,1622,Scotland Street SW,T3C 2L5
51.0380437,-114.1072834,1628,Scotland Street SW,T3C 2L5
51.0396248,-114.1075962,1439,Shelbourne Street SW,T3C 2L1
51.0397512,-114.1076037,1433,Shelbourne Street SW,T3C 2L1
51.0399005,-114.1076294,1431,Shelbourne Street SW,T3C 2L1
51.0400359,-114.1076394,1425,Shelbourne Street SW,T3C 2L1
51.0401976,-114.1076406,1423,Shelbourne Street SW,T3C 2L1
51.0403423,-114.1077007,1421,Shelbourne Street SW,T3C 2L1
51.0404611,-114.1076696,1415,Shelbourne Street SW,T3C 2L1
51.0408794,-114.1076245,1401,Shelbourne Street SW,T3C 2L1
51.0407577,-114.1076457,1407,Shelbourne Street SW,T3C 2L1
51.0406296,-114.1076906,1409,Shelbourne Street SW,T3C 2L1
51.0410865,-114.1080108,407,Superior Avenue SW,T3C 2J5
51.0409918,-114.1081702,1306,Scotland Street SW,T3C 2L4
51.0408856,-114.1083124,1310,Scotland Street SW,T3C 2L4
51.0407737,-114.1083395,1314,Scotland Street SW,T3C 2L4
51.0406477,-114.1083699,1320,Scotland Street SW,T3C 2L4
51.0405159,-114.1083772,1402,Scotland Street SW,T3C 2L4
51.0403994,-114.1083782,1406,Scotland Street SW,T3C 2L4
51.0401052,-114.1083484,1414,Scotland Street SW,T3C 2L4
51.0402529,-114.1083693,1410,Scotland Street SW,T3C 2L4
51.0399701,-114.1083257,1420,Scotland Street SW,T3C 2L4
51.0398442,-114.1082962,1422,Scotland Street SW,T3C 2L4
51.0397062,-114.1082358,410,Sunderland Avenue SW,T3C 2K3
51.0412034,-114.0350106,1229,9 Avenue SE,T2G 0S9
51.0403630,-114.1090487,1407,Scotland Street SW,T3C 3W3
51.0403793,-114.1092573,505,Sonora Avenue SW,T3C 2K1
51.0404337,-114.1094495,509,Sonora Avenue SW,T3C 2K1
51.0404701,-114.1096548,511,Sonora Avenue SW,T3C 2K1
51.0404853,-114.1098539,517,Sonora Avenue SW,T3C 2K1
51.0405565,-114.1100588,523,Sonora Avenue SW,T3C 2K1
51.0405751,-114.1102701,527,Sonora Avenue SW,T3C 2K1
51.0406084,-114.1104754,531,Sonora Avenue SW,T3C 2K1
51.0406261,-114.1106999,533,Sonora Avenue SW,T3C 2K1
51.0581256,-114.0835321,823,5 Avenue NW,T2N 0R5
51.0400848,-114.1103024,530,Sunderland Avenue SW,T3C 2K4
51.0401386,-114.1105827,536,Sunderland Avenue SW,T3C 2K4
51.0401676,-114.1108545,540,Sunderland Avenue SW,T3C 2K4
51.0400676,-114.1100060,524,Sunderland Avenue SW,T3C 2K4
51.0400241,-114.1098019,520,Sunderland Avenue SW,T3C 2K4
51.0399845,-114.1095968,516,Sunderland Avenue SW,T3C 2K4
51.0399367,-114.1094068,514,Sunderland Avenue SW,T3C 2K4
51.0398917,-114.1092269,506,Sunderland Avenue SW,T3C 2K4
51.0398725,-114.1089934,502,Sunderland Avenue SW,T3C 2K4
51.0407751,-114.1113908,1401,Summit Street SW,T3C 2L8
51.0406257,-114.1113807,1403,Summit Street SW,T3C 2L8
51.0404892,-114.1114508,1409,Summit Street SW,T3C 2L8
51.0403641,-114.1115922,1415,Summit Street SW,T3C 2L8
51.0402050,-114.1116703,1419,Summit Street SW,T3C 2L8
51.0400139,-114.1117058,1421,Summit Street SW,T3C 2L8
51.0398211,-114.1116825,1425,Summit Street SW,T3C 2L8
51.0396698,-114.1116905,1429,Summit Street SW,T3C 2L8
51.0396969,-114.1110033,531,Sunderland Avenue SW,T3C 2K5
51.0396861,-114.1107799,529,Sunderland Avenue SW,T3C 2K5
51.0395964,-114.1105927,527,Sunderland Avenue SW,T3C 2K5
51.0396432,-114.1103589,525,Sunderland Avenue SW,T3C 2K5
51.0396156,-114.1101537,523,Sunderland Avenue SW,T3C 2K5
51.0395619,-114.1099689,519,Sunderland Avenue SW,T3C 2K5
51.0394922,-114.1097834,517,Sunderland Avenue SW,T3C 2K5
51.0393955,-114.1096107,515,Sunderland Avenue SW,T3C 2K5
51.0394725,-114.1093595,505,Sunderland Avenue SW,T3C 2K5
51.0394031,-114.1092087,503,Sunderland Avenue SW,T3C 2K5
51.0393575,-114.1090172,501,Sunderland Avenue SW,T3C 2K5
51.0392494,-114.1088794,1501,Scotland Street SW,T3C 2L6
51.0391079,-114.1088187,1503,Scotland Street SW,T3C 2L6
51.0389893,-114.1087714,1505,Scotland Street SW,T3C 2L6
51.0388406,-114.1087430,1515,Scotland Street SW,T3C 2L6
51.0388255,-114.1092685,506,Salem Avenue SW,T3C 2K6
51.0387829,-114.1094614,508,Salem Avenue SW,T3C 2K6
51.0387835,-114.1096675,522,Salem Avenue SW,T3C 2K6
51.0388295,-114.1098559,528,Salem Avenue SW,T3C 2K6
51.0388639,-114.1100703,530,Salem Avenue SW,T3C 2K6
51.0389544,-114.1102538,534,Salem Avenue SW,T3C 2K6
51.0390153,-114.1104131,538,Salem Avenue SW,T3C 2K6
51.0391337,-114.1106505,540,Salem Avenue SW,T3C 2K6
51.0393366,-114.1109064,1512,Summit Street SW,T3C 2L9
51.0388853,-114.1116630,1529,Summit Street SW,T3C 2L8
51.0387238,-114.1115923,1601,Summit Street SW,T3C 2L8
51.0385874,-114.1116332,1605,Summit Street SW,T3C 2L8
51.0384526,-114.1116454,1611,Summit Street SW,T3C 2L8
51.0383155,-114.1116660,1615,Summit Street SW,T3C 2L8
51.0381803,-114.1116277,1619,Summit Street SW,T3C 2L8
51.0380507,-114.1116675,1623,Summit Street SW,T3C 2L8
51.0380547,-114.1079818,1629,Scotland Street SW,T3C 2L7
51.0380600,-114.1082966,2106,17 Avenue SW,T2T 0G3
51.0380234,-114.1085322,2108,17 Avenue SW,T2T 0G3
51.0380534,-114.1087442,2124,17 Avenue SW,T2T 0G3
51.0380265,-114.1089467,2126,17 Avenue SW,T2T 0G3
51.0380224,-114.1091982,2128,17 Avenue SW,T2T 0G3
51.0380328,-114.1093918,2130,17 Avenue SW,T2T 0G3
51.0380561,-114.1095811,2132,17 Avenue SW,T2T 0G3
51.0380665,-114.1097144,2134,17 Avenue SW,T2T 0G3
51.0380583,-114.1098566,2136,17 Avenue SW,T2T 0G3
51.0380399,-114.1100456,2138,17 Avenue SW,T2T 0G3
51.0380591,-114.1102398,2144,17 Avenue SW,T2T 0G3
51.0380517,-114.1104581,2146,17 Avenue SW,T2T 0G3
51.0384039,-114.1103452,535,Salem Avenue SW,T3C 2K7
51.0383720,-114.1101090,531,Salem Avenue SW,T3C 2K7
51.0383467,-114.1098394,527,Salem Avenue SW,T3C 2K7
51.0383549,-114.1096024,525,Salem Avenue SW,T3C 2K7
51.0383402,-114.1094083,519,Salem Avenue SW,T3C 2K7
51.0383537,-114.1091653,511,Salem Avenue SW,T3C 2K7
51.0383736,-114.1089722,507,Salem Avenue SW,T3C 2K7
51.0383786,-114.1087290,505,Salem Avenue SW,T3C 2K7
51.0383593,-114.1084340,501,Salem Avenue SW,T3C 2K7
51.0386713,-114.1108311,1602,Summit Street SW,T3C 2M1
51.0385471,-114.1108837,1606,Summit Street SW,T3C 2M1
51.0384236,-114.1109346,1614,Summit Street SW,T3C 2M1
51.0382914,-114.1109493,1616,Summit Street SW,T3C 2M1
51.0381552,-114.1109790,1622,Summit Street SW,T3C 2M1
51.0380299,-114.1109579,1624,Summit Street SW,T3C 2M1
51.0373716,-114.1059364,1811,18A Street SW,T2T 4W1
51.0372009,-114.1059273,1817,18A Street SW,T2T 4W1
51.0370686,-114.1058863,1819,18A Street SW,T2T 4W1
51.0369449,-114.1058815,1823,18A Street SW,T2T 4W1
51.0368782,-114.1058911,1825,18A Street SW,T2T 4W1
51.0367967,-114.1058910,1827,18A Street SW,T2T 4W1
51.0366416,-114.1059638,1831,18A Street SW,T2T 4W1
51.0365044,-114.1058652,1835,18A Street SW,T2T 4W1
51.0364029,-114.1058854,1839,18A Street SW,T2T 4W1
51.0363378,-114.1058778,1841,18A Street SW,T2T 4W1
51.0362427,-114.1059106,1845,18A Street SW,T2T 4W1
51.0375014,-114.1052035,1919,17 Avenue SW,T2T 0E9
51.0372984,-114.1052555,1814,18A Street SW,T2T 4V9
51.0372173,-114.1052770,1816,18A Street SW,T2T 4V9
51.0371471,-114.1052844,1818,18A Street SW,T2T 4V9
51.0370313,-114.1052423,1822,18A Street SW,T2T 4V9
51.0369434,-114.1052537,1826,18A Street SW,T2T 4V9
51.0368835,-114.1052496,1828,18A Street SW,T2T 4V9
51.0366216,-114.1053096,1834,18A Street SW,T2T 4V9
51.0364916,-114.1052375,1838,18A Street SW,T2T 4V9
51.0363725,-114.1052867,1840,18A Street SW,T2T 4V9
51.0363086,-114.1052993,1842,18A Street SW,T2T 4V9
51.0364625,-114.1046099,1837,18 Street SW,T2T 4T2
51.0365385,-114.1045880,1835,18 Street SW,T2T 4T2
51.0366079,-114.1046109,1833,18 Street SW,T2T 4T2
51.0366848,-114.1046085,1831,18 Street SW,T2T 4T2
51.0367901,-114.1045983,1827,18 Street SW,T2T 4T2
51.0368740,-114.1046024,1825,18 Street SW,T2T 4T2
51.0369364,-114.1045972,1823,18 Street SW,T2T 4T2
51.0370186,-114.1045902,1821,18 Street SW,T2T 4T2
51.0370814,-114.1045778,1819,18 Street SW,T2T 4T2
51.0371969,-114.1045585,1817,18 Street SW,T2T 4T2
51.0373136,-114.1045974,1811,18 Street SW,T2T 4T2
51.0374213,-114.1046037,1807,18 Street SW,T2T 4T2
51.0375283,-114.1046104,1807,18 Street SW,T2T 4T2
51.0376700,-114.1046018,1909,17 Avenue SW,T2T 0E9
51.0375737,-114.1038842,1808,18 Street SW,T2T 4T1
51.0373587,-114.1038984,1814,18 Street SW,T2T 4T1
51.0372106,-114.1039143,1816,18 Street SW,T2T 4T1
51.0370855,-114.1039344,1820,18 Street SW,T2T 4T1
51.0369987,-114.1039197,1822,18 Street SW,T2T 4T1
51.0368987,-114.1039053,1824,18 Street SW,T2T 4T1
51.0368110,-114.1039135,1828,18 Street SW,T2T 4T1
51.0367422,-114.1039200,1830,18 Street SW,T2T 4T1
51.0366346,-114.1040029,1832,19 Avenue SW,T2T 0J6
51.0367155,-114.1033243,1804,19 Avenue SW,T2T 0J6
51.0368132,-114.1032440,1827,17A Street SW,T2T 4R7
51.0369439,-114.1032988,1821,17A Street SW,T2T 4R7
51.0371226,-114.1033018,1817,17A Street SW,T2T 4R7
51.0372956,-114.1032680,1813,17A Street SW,T2T 4R7
51.0372201,-114.1032627,1815,17A Street SW,T2T 4R7
51.0373927,-114.1032636,1809,17A Street SW,T2T 4R7
51.0375287,-114.1032754,1805,17A Street SW,T2T 4R7
51.0376702,-114.1026325,1802,17A Street SW,T2T 4R6
51.0375281,-114.1026426,1808,17A Street SW,T2T 4R6
51.0373984,-114.1026614,1810,17A Street SW,T2T 4R6
51.0372928,-114.1026413,1814,17A Street SW,T2T 4R6
51.0372241,-114.1025977,1816,17A Street SW,T2T 4R6
51.0371507,-114.1026074,1818,17A Street SW,T2T 4R6
51.0376730,-114.1018921,1801,17 Street SW,T2T 4M3
51.0375313,-114.1020253,1805,17 Street SW,T2T 4M3
51.0373904,-114.1020252,1809,17 Street SW,T2T 4M3
51.0372745,-114.1019342,1813,17 Street SW,T2T 4M3
51.0371721,-114.1019401,1815,17 Street SW,T2T 4M3
51.0370281,-114.1019855,1819,17 Street SW,T2T 4M3
51.0369004,-114.1019601,1825,17 Street SW,T2T 4M3
50.9765951,-114.0531444,8635,Atlas Drive SE,T2H 1R5
51.1124546,-114.1437786,1011,Edgemont Road NW,T3A 2J5
51.1107674,-114.1727391,6023,Dalcastle Drive NW,T3A 2B2
51.1107815,-114.1729802,6019,Dalcastle Drive NW,T3A 2B2
51.0373942,-114.1012318,1810,17 Street SW,T2T 4M2
51.0372865,-114.1012604,1814,17 Street SW,T2T 4M2
51.0372237,-114.1012612,1814,17 Street SW,T2T 4M2
51.0371207,-114.1012264,1820,17 Street SW,T2T 4M2
51.0369808,-114.1012250,1822,17 Street SW,T2T 4M2
51.0368455,-114.1012252,1826,17 Street SW,T2T 4M2
51.0367204,-114.1013822,1830,17 Street SW,T2T 4M2
51.0367207,-114.1012811,1718,19 Avenue SW,T2T 5N4
51.0367210,-114.1011790,1716,19 Avenue SW,T2T 5N4
51.0367212,-114.1010778,1712,19 Avenue SW,T2T 5N4
51.0367005,-114.1008018,1708,19 Avenue SW,T2T 6W6
51.0367004,-114.1006919,1706,19 Avenue SW,T2T 6W6
51.0367004,-114.1005787,1704,19 Avenue SW,T2T 6W6
51.0367006,-114.1004677,1702,19 Avenue SW,T2T 6W6
51.0369082,-114.1006421,1827,16A Street SW,T2T 4J8
51.0371996,-114.1005793,1815,16A Street SW,T2T 4J8
50.9939290,-114.0186124,1755,66 Avenue SE,T2C 1T2
50.8814214,-114.0251053,115,Chapman Way SE,T2X 3S5
51.0891172,-114.1654380,136,Varsity Crescent NW,T3B 2z4
51.1638096,-113.8911732,254175,Range Road 285,T1Z 0K8
51.1413181,-114.0871892,125,Country Hills Close NW,T3K 3Z3
51.0168597,-114.1106065,2117,Vimy Way SW,T2T 6C2
51.0375947,-114.0998167,1635,17 Avenue SW,T2T 0E5
51.0373268,-114.0998096,1816,16A Street SW,T2T 5S2
51.0369186,-114.0998374,1826,16A Street SW,T2T 4J7
51.0375721,-114.0992325,1805,16 Street SW,T2T 4E3
51.0373821,-114.0991637,1811,16 Street SW,T2T 4E3
51.0372537,-114.0992151,1815,16 Street SW,T2T 4E3
51.0370492,-114.0991774,1817,16 Street SW,T2T 4E3
50.9993769,-114.0212131,203,Lynnview Road SE,T2C2C6
50.9993780,-114.0213093,203,Lynnview Road SE,T2C2C6
50.9993071,-114.0213117,203,Lynnview Road SE,T2C2C6
50.9993061,-114.0212154,203,Lynnview Road SE,T2C2C6
50.9992350,-114.0212174,203,Lynnview Road SE,T2C2C6
50.9992360,-114.0213136,203,Lynnview Road SE,T2C2C6
50.9991652,-114.0213160,203,Lynnview Road SE,T2C2C6
50.9991641,-114.0212197,203,Lynnview Road SE,T2C2C6
50.9990930,-114.0212219,203,Lynnview Road SE,T2C2C6
50.9990941,-114.0213182,203,Lynnview Road SE,T2C2C6
50.9990233,-114.0213205,203,Lynnview Road SE,T2C2C6
50.9990222,-114.0212242,203,Lynnview Road SE,T2C2C6
50.9993950,-114.0218983,203,Lynnview Road SE,T2C2C6
50.9994556,-114.0218972,203,Lynnview Road SE,T2C2C6
50.9994545,-114.0217845,203,Lynnview Road SE,T2C2C6
50.9993939,-114.0217857,203,Lynnview Road SE,T2C2C6
50.9994995,-114.0222235,203,Lynnview Road SE,T2C2C6
50.9994950,-114.0221274,203,Lynnview Road SE,T2C2C6
50.9994243,-114.0221362,203,Lynnview Road SE,T2C2C6
50.9994289,-114.0222323,203,Lynnview Road SE,T2C2C6
50.9993579,-114.0222409,203,Lynnview Road SE,T2C2C6
50.9993533,-114.0221448,203,Lynnview Road SE,T2C2C6
50.9992826,-114.0221537,203,Lynnview Road SE,T2C2C6
50.9992872,-114.0222496,203,Lynnview Road SE,T2C2C6
50.9990429,-114.0222834,203,Lynnview Road SE,T2C2C6
50.9991033,-114.0222770,203,Lynnview Road SE,T2C2C6
50.9990984,-114.0221646,203,Lynnview Road SE,T2C2C6
50.9990379,-114.0221710,203,Lynnview Road SE,T2C2C6
50.9990332,-114.0220583,203,Lynnview Road SE,T2C2C6
50.9990936,-114.0220518,203,Lynnview Road SE,T2C2C6
50.9990282,-114.0219460,203,Lynnview Road SE,T2C2C6
50.9990886,-114.0219395,203,Lynnview Road SE,T2C2C6
50.9990837,-114.0218269,203,Lynnview Road SE,T2C2C6
50.9990233,-114.0218334,203,Lynnview Road SE,T2C2C6
50.9990183,-114.0217210,203,Lynnview Road SE,T2C2C6
50.9990787,-114.0217145,203,Lynnview Road SE,T2C2C6
50.9985762,-114.0221677,203,Lynnview Road SE,T2C2C6
50.9986369,-114.0221665,203,Lynnview Road SE,T2C2C6
50.9986357,-114.0220538,203,Lynnview Road SE,T2C2C6
50.9985752,-114.0220551,203,Lynnview Road SE,T2C2C6
50.9985743,-114.0219421,203,Lynnview Road SE,T2C2C6
50.9986348,-114.0219408,203,Lynnview Road SE,T2C2C6
50.9985732,-114.0218294,203,Lynnview Road SE,T2C2C6
50.9986337,-114.0218282,203,Lynnview Road SE,T2C2C6
50.9986327,-114.0217153,203,Lynnview Road SE,T2C2C6
50.9985721,-114.0217166,203,Lynnview Road SE,T2C2C6
50.9985710,-114.0216039,203,Lynnview Road SE,T2C2C6
50.9986316,-114.0216027,203,Lynnview Road SE,T2C2C6
50.9982416,-114.0213053,203,Lynnview Road SE,T2C2C6
50.9982405,-114.0212089,203,Lynnview Road SE,T2C2C6
50.9981696,-114.0212113,203,Lynnview Road SE,T2C2C6
50.9981707,-114.0213075,203,Lynnview Road SE,T2C2C6
50.9980996,-114.0213096,203,Lynnview Road SE,T2C2C6
50.9980985,-114.0212133,203,Lynnview Road SE,T2C2C6
50.9980287,-114.0213119,203,Lynnview Road SE,T2C2C6
50.9980276,-114.0212156,203,Lynnview Road SE,T2C2C6
50.9979566,-114.0212178,203,Lynnview Road SE,T2C2C6
50.9979577,-114.0213141,203,Lynnview Road SE,T2C2C6
50.9978868,-114.0213165,203,Lynnview Road SE,T2C2C6
50.9978857,-114.0212202,203,Lynnview Road SE,T2C2C6
50.9975843,-114.0213527,203,Lynnview Road SE,T2C2C6
50.9975745,-114.0212576,203,Lynnview Road SE,T2C2C6
50.9975046,-114.0212762,203,Lynnview Road SE,T2C2C6
50.9975144,-114.0213711,203,Lynnview Road SE,T2C2C6
50.9974441,-114.0213893,203,Lynnview Road SE,T2C2C6
50.9974344,-114.0212944,203,Lynnview Road SE,T2C2C6
50.9973742,-114.0214079,203,Lynnview Road SE,T2C2C6
50.9973645,-114.0213129,203,Lynnview Road SE,T2C2C6
50.9972944,-114.0213313,203,Lynnview Road SE,T2C2C6
50.9973042,-114.0214262,203,Lynnview Road SE,T2C2C6
50.9972341,-114.0214448,203,Lynnview Road SE,T2C2C6
50.9972245,-114.0213497,203,Lynnview Road SE,T2C2C6
50.9975548,-114.0222556,203,Lynnview Road SE,T2C2C6
50.9976072,-114.0222070,203,Lynnview Road SE,T2C2C6
50.9975712,-114.0221100,203,Lynnview Road SE,T2C2C6
50.9975189,-114.0221585,203,Lynnview Road SE,T2C2C6
50.9974830,-114.0220609,203,Lynnview Road SE,T2C2C6
50.9975354,-114.0220124,203,Lynnview Road SE,T2C2C6
50.9974471,-114.0219638,203,Lynnview Road SE,T2C2C6
50.9974994,-114.0219153,203,Lynnview Road SE,T2C2C6
50.9974635,-114.0218179,203,Lynnview Road SE,T2C2C6
50.9974111,-114.0218665,203,Lynnview Road SE,T2C2C6
50.9973752,-114.0217694,203,Lynnview Road SE,T2C2C6
50.9974275,-114.0217209,203,Lynnview Road SE,T2C2C6
50.9987448,-114.0213096,203,Lynnview Road SE,T2C2C6
50.9987447,-114.0212133,203,Lynnview Road SE,T2C2C6
50.9986739,-114.0212140,203,Lynnview Road SE,T2C2C6
50.9986739,-114.0213102,203,Lynnview Road SE,T2C2C6
50.9986028,-114.0213107,203,Lynnview Road SE,T2C2C6
50.9986026,-114.0212144,203,Lynnview Road SE,T2C2C6
50.9985317,-114.0212150,203,Lynnview Road SE,T2C2C6
50.9985319,-114.0213113,203,Lynnview Road SE,T2C2C6
50.9988747,-114.0221682,203,Lynnview Road SE,T2C2C6
50.9988048,-114.0221503,203,Lynnview Road SE,T2C2C6
50.9987949,-114.0222454,203,Lynnview Road SE,T2C2C6
50.9988649,-114.0222632,203,Lynnview Road SE,T2C2C6
50.9984252,-114.0220420,203,Lynnview Road SE,T2C2C6
50.9983543,-114.0220419,203,Lynnview Road SE,T2C2C6
50.9983541,-114.0221381,203,Lynnview Road SE,T2C2C6
50.9984250,-114.0221383,203,Lynnview Road SE,T2C2C6
50.9982378,-114.0220340,203,Lynnview Road SE,T2C2C6
50.9981669,-114.0220338,203,Lynnview Road SE,T2C2C6
50.9981667,-114.0221301,203,Lynnview Road SE,T2C2C6
50.9982376,-114.0221302,203,Lynnview Road SE,T2C2C6
50.9980526,-114.0220313,203,Lynnview Road SE,T2C2C6
50.9979817,-114.0220312,203,Lynnview Road SE,T2C2C6
50.9979814,-114.0221274,203,Lynnview Road SE,T2C2C6
50.9980523,-114.0221276,203,Lynnview Road SE,T2C2C6
50.9978702,-114.0220648,203,Lynnview Road SE,T2C2C6
50.9977993,-114.0220647,203,Lynnview Road SE,T2C2C6
50.9977990,-114.0221610,203,Lynnview Road SE,T2C2C6
50.9978699,-114.0221611,203,Lynnview Road SE,T2C2C6
51.1220689,-114.0648766,7927,Huntwick Hill NE,T2K 4G9
51.1219030,-114.0646912,7923,Huntwick Hill NE,T2K 4G9
51.1218652,-114.0644152,7919,Huntwick Hill NE,T2K 4G9
51.1218695,-114.0641993,7915,Huntwick Hill NE,T2K 4G9
51.1219081,-114.0639659,7911,Huntwick Hill NE,T2K 4G9
51.1219048,-114.0636736,7907,Huntwick Hill NE,T2K 4G9
51.1218801,-114.0634166,7903,Huntwick Hill NE,T2K 4G9
51.1222349,-114.0635016,7904,Huntwick Hill NE,T2K 4H1
51.1223700,-114.0634729,23,Huntwick Way NE,T2K 4H4
51.1225162,-114.0634769,27,Huntwick Way NE,T2K 4H4
51.1226662,-114.0634273,31,Huntwick Way NE,T2K 4H4
51.1228117,-114.0634610,35,Huntwick Way NE,T2K 4H4
51.1229541,-114.0634420,39,Huntwick Way NE,T2K 4H4
51.1231098,-114.0634969,43,Huntwick Way NE,T2K 4H4
51.1232544,-114.0634569,47,Huntwick Way NE,T2K 4H4
51.1233924,-114.0635262,51,Huntwick Way NE,T2K 4H4
51.1235343,-114.0634516,55,Huntwick Way NE,T2K 4H4
51.1236909,-114.0634551,59,Huntwick Way NE,T2K 4H4
51.1238308,-114.0634746,63,Huntwick Way NE,T2K 4H4
51.1239808,-114.0634604,67,Huntwick Way NE,T2K 4H4
51.1241340,-114.0634764,71,Huntwick Way NE,T2K 4H4
51.1242570,-114.0634936,75,Huntwick Way NE,T2K 4H4
51.1243986,-114.0634438,79,Huntwick Way NE,T2K 4H4
51.1217645,-114.0628659,8,Huntwick Way NE,T2K 4H3
51.1219212,-114.0628674,12,Huntwick Way NE,T2K 4H3
51.1220662,-114.0629167,16,Huntwick Way NE,T2K 4H3
51.1222190,-114.0628921,20,Huntwick Way NE,T2K 4H3
51.1223577,-114.0628892,24,Huntwick Way NE,T2K 4H3
51.1224993,-114.0628872,28,Huntwick Way NE,T2K 4H3
51.1226397,-114.0628974,32,Huntwick Way NE,T2K 4H3
51.1228004,-114.0628933,36,Huntwick Way NE,T2K 4H3
51.1229484,-114.0628953,40,Huntwick Way NE,T2K 4H3
51.1230977,-114.0628913,44,Huntwick Way NE,T2K 4H3
51.1232444,-114.0628872,48,Huntwick Way NE,T2K 4H3
51.1233861,-114.0628832,52,Huntwick Way NE,T2K 4H3
51.1235290,-114.0628851,56,Huntwick Way NE,T2K 4H3
51.1236731,-114.0628872,60,Huntwick Way NE,T2K 4H3
51.1238275,-114.0628811,64,Huntwick Way NE,T2K 4H3
51.1239777,-114.0628715,68,Huntwick Way NE,T2K 4H3
51.1241223,-114.0628211,72,Huntwick Way NE,T2K 4H3
51.1242651,-114.0628872,76,Huntwick Way NE,T2K 4H3
51.1244169,-114.0628750,80,Huntwick Way NE,T2K 4H3
51.1247524,-114.0642489,8042,Huntwick Hill NE,T2K 4H1
51.1247522,-114.0641396,8044,Huntwick Hill NE,T2K 4H1
51.1247517,-114.0638818,8046,Huntwick Hill NE,T2K 4H1
51.1247506,-114.0637682,8048,Huntwick Hill NE,T2K 4H1
51.1247284,-114.0635875,8050,Huntwick Hill NE,T2K 4H1
51.1247294,-114.0634857,8052,Huntwick Hill NE,T2K 4H1
51.1247434,-114.0633537,83,Huntwick Way NE,T2K 4H4
51.1247379,-114.0629637,86,Huntwick Way NE,T2K 4H3
51.1247384,-114.0628640,88,Huntwick Way NE,T2K 4H3
51.1247374,-114.0626691,90,Huntwick Way NE,T2K 4H3
51.1247364,-114.0625450,92,Huntwick Way NE,T2K 4H3
51.1214442,-114.0634430,3,Huntwick Way NE,T2K 4H2
51.1214404,-114.0636566,324,78 Avenue NE,T2K 0R6
51.1214303,-114.0638808,320,78 Avenue NE,T2K 0R6
51.1214427,-114.0641297,316,78 Avenue NE,T2K 0R6
51.1214235,-114.0643735,312,78 Avenue NE,T2K 0R6
51.1214358,-114.0645875,308,78 Avenue NE,T2K 0R6
51.1214835,-114.0648726,304,78 Avenue NE,T2K 0R6
51.1215713,-114.0651503,280,78 Avenue NE,T2K 0R6
51.1216568,-114.0653592,276,78 Avenue NE,T2K 0R6
51.1217824,-114.0655396,272,78 Avenue NE,T2K 0R6
51.1218732,-114.0657310,268,78 Avenue NE,T2K 0R6
51.1219785,-114.0658564,4,Huntham Road NE,T2K 4G1
51.1246533,-114.0648482,8039,Huntwick Hill NE,T2K 4G9
51.1246539,-114.0647537,8037,Huntwick Hill NE,T2K 4G9
51.1214433,-114.0629273,404,78 Avenue NE,T2K 0R8
51.1214337,-114.0626980,408,78 Avenue NE,T2K 0R8
51.1214327,-114.0624144,412,78 Avenue NE,T2K 0R8
51.1214379,-114.0621714,416,78 Avenue NE,T2K 0R8
51.1214352,-114.0619278,420,78 Avenue NE,T2K 0R8
51.1214269,-114.0616630,424,78 Avenue NE,T2K 0R8
51.1214371,-114.0614089,428,78 Avenue NE,T2K 0R8
51.1214117,-114.0608964,432,78 Avenue NE,T2K 0R8
51.1215430,-114.0608804,208,Huntwick Way NE,T2K 4H6
51.1216802,-114.0608602,204,Huntwick Way NE,T2K 4H6
51.1218140,-114.0608454,200,Huntwick Way NE,T2K 4H6
51.1219477,-114.0608605,7903,Huntwick Crescent NE,T2K 4H7
51.1222761,-114.0655260,8,Huntham Road NE,T2K 0R6
51.1224325,-114.0655129,12,Huntham Road NE,T2K 4G9
51.1225839,-114.0655180,16,Huntham Road NE,T2K 4G9
51.1227274,-114.0655129,20,Huntham Road NE,T2K 4G9
51.1228705,-114.0655076,24,Huntham Road NE,T2K 4G9
51.1230223,-114.0654895,28,Huntham Road NE,T2K 4G9
51.1231638,-114.0655060,32,Huntham Road NE,T2K 4G9
51.1233084,-114.0655020,36,Huntham Road NE,T2K 4G9
51.1234446,-114.0655237,40,Huntham Road NE,T2K 4G9
51.1235858,-114.0654976,44,Huntham Road NE,T2K 4G9
51.1237290,-114.0654868,48,Huntham Road NE,T2K 4G9
51.1238750,-114.0654745,52,Huntham Road NE,T2K 4G9
51.1240094,-114.0654751,56,Huntham Road NE,T2K 4G9
51.1241572,-114.0654837,60,Huntham Road NE,T2K 4G9
51.1242936,-114.0654852,64,Huntham Road NE,T2K 4G9
51.1244222,-114.0654791,68,Huntham Road NE,T2K 4G9
51.1246165,-114.0654672,72,Huntham Road NE,T2K 4G1
51.1246788,-114.0654689,70,Huntham Road NE,T2K 4G1
51.1218997,-114.0613860,7907,Huntwick Crescent NE,T2K 4H7
51.1219135,-114.0616292,7911,Huntwick Crescent NE,T2K 4H7
51.1218834,-114.0618779,7915,Huntwick Crescent NE,T2K 4H7
51.1219503,-114.0621366,7919,Huntwick Crescent NE,T2K 4H7
51.1221177,-114.0622211,7923,Huntwick Crescent NE,T2K 4H7
51.1222717,-114.0621647,7927,Huntwick Crescent NE,T2K 4H7
51.1224152,-114.0621767,7931,Huntwick Crescent NE,T2K 4H7
51.1225549,-114.0621392,7935,Huntwick Crescent NE,T2K 4H7
51.1227165,-114.0621787,7939,Huntwick Crescent NE,T2K 4H7
